timestamp,top_bid,top_ask,spread,bid_volume,ask_volume
13:02:53.582,71.62,71.63,0.01,40500,39773
13:02:57.056,71.61,71.63,0.02,39900,40673
13:02:57.447,71.61,71.62,0.01,40100,41373
13:03:10.452,71.61,71.63,0.02,40350,40680
13:03:10.452,71.62,71.63,0.01,40850,40680
13:03:20.156,71.62,71.64,0.02,41550,40280
13:03:20.161,71.63,71.64,0.01,43250,40332
13:03:25.163,71.62,71.64,0.02,41450,40580
13:03:25.167,71.62,71.63,0.01,41049,41380
13:03:29.354,71.61,71.63,0.02,38250,41380
13:03:29.359,71.61,71.62,0.01,37849,42280
13:03:36.497,71.6,71.62,0.02,39750,40580
13:03:36.509,71.6,71.61,0.01,40650,41380
13:03:39.054,71.6,71.62,0.02,40350,39880
13:03:39.056,71.61,71.62,0.01,41050,39979
13:03:45.608,71.61,71.63,0.02,43150,38733
13:03:45.612,71.62,71.63,0.01,42950,38733
13:03:57.030,71.62,71.64,0.02,43211,38309
13:04:04.967,71.63,71.64,0.01,42711,38709
13:04:08.573,71.63,71.65,0.02,45411,37708
13:04:08.577,71.64,71.65,0.01,46211,37508
13:04:21.970,71.64,71.66,0.02,45811,36535
13:04:29.916,71.65,71.66,0.01,45911,36535
13:04:30.941,71.64,71.66,0.02,43149,36180
13:04:30.942,71.64,71.65,0.01,43250,36980
13:04:32.083,71.64,71.66,0.02,44150,37180
13:04:39.996,71.65,71.66,0.01,46842,37280
13:04:44.998,71.65,71.67,0.02,46942,36880
13:04:47.065,71.65,71.66,0.01,46442,36380
13:04:47.264,71.65,71.67,0.02,46442,36280
13:04:52.799,71.66,71.67,0.01,46542,36580
13:04:59.231,71.66,71.68,0.02,42742,35680
13:05:01.029,71.67,71.68,0.01,45242,35980
13:05:04.309,71.67,71.69,0.02,47042,34135
13:05:12.032,71.67,71.68,0.01,47342,34835
13:05:15.499,71.66,71.68,0.02,44850,35480
13:05:15.504,71.66,71.67,0.01,45249,35980
13:05:15.610,71.65,71.67,0.02,43750,35780
13:05:15.616,71.65,71.66,0.01,43650,35880
13:05:15.760,71.65,71.67,0.02,43950,34980
13:05:16.361,71.66,71.67,0.01,45650,34180
13:05:25.165,71.66,71.68,0.02,45250,36080
13:05:25.546,71.67,71.68,0.01,45550,36035
13:05:25.698,71.66,71.68,0.02,44850,36735
13:05:26.003,71.66,71.67,0.01,44950,37435
13:05:26.972,71.65,71.67,0.02,43250,37780
13:05:26.974,71.65,71.66,0.01,42949,38480
13:05:40.151,71.65,71.67,0.02,43450,37080
13:05:40.151,71.66,71.67,0.01,43950,36980
13:05:42.803,71.66,71.68,0.02,44150,36158
13:05:43.189,71.67,71.68,0.01,46050,36213
13:05:47.819,71.66,71.68,0.02,43750,36936
13:05:47.850,71.66,71.67,0.01,43250,37636
13:05:50.399,71.66,71.68,0.02,43450,36558
13:05:50.460,71.67,71.68,0.01,44050,36736
13:05:52.806,71.67,71.69,0.02,44550,33443
13:05:52.807,71.68,71.69,0.01,45250,33443
13:06:15.262,71.68,71.7,0.02,44940,35365
13:06:15.266,71.69,71.7,0.01,45740,35064
13:06:16.524,71.69,71.71,0.02,45840,34465
13:06:16.527,71.7,71.71,0.01,46550,34365
13:06:16.954,71.69,71.71,0.02,41550,32365
13:06:16.982,71.69,71.7,0.01,41350,33065
13:06:17.665,71.68,71.7,0.02,43850,35865
13:06:18.092,71.68,71.69,0.01,42950,36580
13:06:18.308,71.68,71.7,0.02,42850,35080
13:06:18.314,71.69,71.7,0.01,43950,35079
13:06:19.541,71.69,71.71,0.02,45250,34465
13:06:19.544,71.7,71.71,0.01,46550,34465
13:06:20.403,71.69,71.71,0.02,45150,34665
13:06:20.406,71.69,71.7,0.01,45350,35965
13:06:21.083,71.69,71.71,0.02,45450,34765
13:06:21.087,71.7,71.71,0.01,46250,34764
13:06:24.148,71.69,71.71,0.02,45550,35065
13:06:24.149,71.69,71.7,0.01,45550,35865
13:06:32.418,71.68,71.7,0.02,38650,36180
13:06:32.420,71.68,71.69,0.01,39550,36480
13:06:32.643,71.67,71.69,0.02,39050,36480
13:06:32.649,71.67,71.68,0.01,38950,37680
13:06:37.415,71.67,71.69,0.02,40950,35980
13:06:37.419,71.68,71.69,0.01,41650,35880
13:06:46.671,71.67,71.69,0.02,40150,35680
13:06:46.673,71.67,71.68,0.01,40050,36075
13:06:49.543,71.67,71.69,0.02,41750,35575
13:06:49.545,71.68,71.69,0.01,42650,35675
13:06:52.804,71.68,71.7,0.02,42450,27575
13:06:52.814,71.69,71.7,0.01,43350,24175
13:07:03.081,71.69,71.71,0.02,43150,25976
13:07:03.087,71.7,71.71,0.01,43271,26276
13:07:03.095,71.7,71.72,0.02,43371,26076
13:07:11.544,71.71,71.72,0.01,44004,26676
13:07:12.065,71.71,71.73,0.02,42604,26476
13:07:12.922,71.72,71.73,0.01,43104,26476
13:07:12.936,71.72,71.74,0.02,42454,25376
13:07:12.969,71.72,71.73,0.01,39074,23280
13:07:14.595,71.72,71.74,0.02,42074,25980
13:07:14.773,71.72,71.73,0.01,41675,26780
13:07:15.453,71.72,71.74,0.02,42075,27676
13:07:15.993,71.72,71.73,0.01,41975,27475
13:07:17.233,71.72,71.74,0.02,42175,27576
13:07:17.902,71.73,71.74,0.01,42757,27276
13:07:17.906,71.73,71.75,0.02,42857,25376
13:07:17.915,71.74,71.75,0.01,43839,25476
13:07:18.145,71.73,71.75,0.02,41106,27520
13:07:18.146,71.73,71.74,0.01,41139,27920
13:07:20.459,71.73,71.75,0.02,41539,27476
13:07:25.303,71.74,71.75,0.01,42939,27674
13:07:27.155,71.74,71.76,0.02,43239,26574
13:07:27.197,71.75,71.76,0.01,44039,26874
13:07:27.731,71.74,71.76,0.02,40724,26480
13:07:27.732,71.74,71.75,0.01,40724,27180
13:07:27.838,71.74,71.76,0.02,40342,25980
13:07:27.842,71.75,71.76,0.01,41342,25580
13:07:28.015,71.74,71.76,0.02,40642,26080
13:07:28.016,71.74,71.75,0.01,40742,26180
13:07:28.984,71.74,71.76,0.02,41075,26180
13:07:28.987,71.75,71.76,0.01,42175,26480
13:07:29.205,71.74,71.76,0.02,40942,26480
13:07:29.208,71.74,71.75,0.01,40942,27680
13:07:30.122,71.74,71.76,0.02,42242,26380
13:07:30.715,71.75,71.76,0.01,42642,26380
13:07:30.813,71.74,71.76,0.02,41542,26780
13:07:30.814,71.74,71.75,0.01,41442,27780
13:07:31.658,71.74,71.76,0.02,41842,26580
13:07:31.685,71.75,71.76,0.01,42542,26580
13:07:32.009,71.74,71.76,0.02,41742,26880
13:07:32.011,71.74,71.75,0.01,41642,27980
13:07:33.224,71.74,71.76,0.02,42742,26780
13:07:33.225,71.75,71.76,0.01,43668,26780
13:07:39.891,71.75,71.77,0.02,43942,22580
13:07:39.891,71.76,71.77,0.01,44042,22580
13:07:40.248,71.75,71.77,0.02,40742,25180
13:07:40.250,71.75,71.76,0.01,40642,26380
13:07:40.350,71.74,71.76,0.02,39042,27080
13:07:50.565,71.74,71.75,0.01,41042,27680
13:07:58.008,71.73,71.75,0.02,40642,27380
13:07:58.064,71.73,71.74,0.01,40442,27680
13:08:01.551,71.72,71.74,0.02,40042,28180
13:08:01.552,71.72,71.73,0.01,40042,28880
13:08:06.429,71.72,71.74,0.02,41392,28780
13:08:06.430,71.73,71.74,0.01,41892,28680
13:08:06.511,71.73,71.75,0.02,42392,27480
13:08:06.514,71.74,71.75,0.01,42892,27480
13:08:14.541,71.74,71.76,0.02,41892,27580
13:08:14.542,71.75,71.76,0.01,42792,27880
13:08:18.882,71.75,71.77,0.02,42492,27180
13:08:18.884,71.76,71.77,0.01,43192,27279
13:08:28.061,71.75,71.77,0.02,42492,27278
13:08:28.064,71.75,71.76,0.01,42592,28361
13:08:31.789,71.75,71.77,0.02,43192,25380
13:08:35.373,71.76,71.77,0.01,43692,25378
13:08:42.582,71.76,71.78,0.02,43492,24380
13:08:42.603,71.77,71.78,0.01,44192,24280
13:08:49.590,71.76,71.78,0.02,42492,25400
13:08:49.598,71.76,71.77,0.01,42491,25794
13:08:51.962,71.76,71.78,0.02,42192,25100
13:08:51.963,71.77,71.78,0.01,43092,24900
13:09:01.581,71.77,71.79,0.02,42792,24303
13:09:01.582,71.78,71.79,0.01,42992,24303
13:09:02.500,71.78,71.8,0.02,42892,24203
13:09:02.502,71.79,71.8,0.01,43492,24203
13:09:02.537,71.79,71.81,0.02,42892,23003
13:09:02.987,71.79,71.8,0.01,39592,23803
13:09:03.963,71.79,71.81,0.02,42292,23803
13:09:03.985,71.8,71.81,0.01,43692,20403
13:09:03.997,71.79,71.81,0.02,41992,20803
13:09:03.997,71.79,71.8,0.01,42192,21003
13:09:06.059,71.79,71.81,0.02,41192,24003
13:09:06.067,71.8,71.81,0.01,41792,23902
13:09:06.224,71.79,71.81,0.02,40692,24303
13:09:07.612,71.79,71.8,0.01,40992,25003
13:09:08.780,71.78,71.8,0.02,40492,25303
13:09:08.819,71.78,71.79,0.01,40692,25503
13:09:10.498,71.78,71.8,0.02,41192,25003
13:09:10.504,71.79,71.8,0.01,42392,24702
13:09:11.267,71.79,71.81,0.02,41992,24103
13:09:11.275,71.8,71.81,0.01,43392,23803
13:09:11.544,71.8,71.82,0.02,42592,23003
13:09:12.929,71.8,71.81,0.01,41192,24080
13:09:17.734,71.8,71.82,0.02,41992,23880
13:09:17.734,71.81,71.82,0.01,42192,23880
13:09:19.610,71.8,71.82,0.02,40992,24480
13:09:19.611,71.8,71.81,0.01,41192,24980
13:09:27.562,71.79,71.81,0.02,40792,24880
13:09:27.564,71.79,71.8,0.01,40691,25680
13:09:27.645,71.79,71.81,0.02,38292,23680
13:09:27.871,71.8,71.81,0.01,39692,23580
13:09:27.875,71.8,71.82,0.02,39792,22880
13:09:28.714,71.79,71.82,0.03,41092,23180
13:09:28.714,71.8,71.82,0.02,41292,23180
13:09:28.714,71.79,71.82,0.03,41092,23180
13:09:28.714,71.79,71.81,0.02,41092,23280
13:09:28.714,71.8,71.81,0.01,41292,23980
13:09:28.716,71.79,71.81,0.02,41192,24180
13:09:28.801,71.79,71.8,0.01,40992,24680
13:09:29.236,71.79,71.81,0.02,41292,23880
13:09:29.245,71.8,71.81,0.01,41492,23980
13:09:32.181,71.8,71.82,0.02,42892,23480
13:09:32.185,71.81,71.82,0.01,43192,23525
13:09:32.812,71.81,71.83,0.02,42392,22726
13:09:32.812,71.81,71.82,0.01,42592,22826
13:09:32.813,71.81,71.83,0.02,42592,22726
13:09:32.813,71.81,71.82,0.01,42592,22726
13:09:32.828,71.81,71.83,0.02,42892,19826
13:09:32.828,71.82,71.83,0.01,43292,19826
13:09:34.021,71.81,71.83,0.02,42892,23180
13:09:34.024,71.81,71.82,0.01,42891,24080
13:09:57.813,71.81,71.83,0.02,43192,23380
13:09:58.884,71.82,71.83,0.01,41392,23379
13:09:58.990,71.81,71.83,0.02,41092,23779
13:09:59.707,71.81,71.82,0.01,42692,24079
13:10:05.302,71.81,71.83,0.02,43392,22879
13:10:05.339,71.82,71.83,0.01,44692,22580
13:10:06.005,71.81,71.83,0.02,43392,23780
13:10:06.008,71.81,71.82,0.01,43391,24480
13:10:06.828,71.81,71.83,0.02,43392,22780
13:10:06.832,71.82,71.83,0.01,43492,22780
13:10:06.931,71.81,71.83,0.02,43392,22680
13:10:06.933,71.81,71.82,0.01,43291,23680
13:10:07.813,71.81,71.83,0.02,43792,22680
13:10:10.645,71.81,71.82,0.01,43192,23080
13:10:13.283,71.81,71.83,0.02,43092,23280
13:10:13.285,71.82,71.83,0.01,44292,23280
13:10:18.285,71.81,71.83,0.02,42892,23880
13:10:25.244,71.82,71.83,0.01,44292,23780
13:10:27.814,71.82,71.84,0.02,44492,22780
13:10:27.816,71.83,71.84,0.01,45392,22880
13:10:27.983,71.82,71.84,0.02,43490,22480
13:10:27.985,71.82,71.83,0.01,43489,23561
13:10:28.840,71.82,71.84,0.02,43690,22780
13:10:32.636,71.82,71.85,0.03,44092,22079
13:10:32.636,71.83,71.85,0.02,44992,22079
13:10:32.665,71.84,71.85,0.01,46177,19280
13:10:32.818,71.84,71.86,0.02,42792,18180
13:10:33.119,71.85,71.86,0.01,42892,17180
13:10:33.984,71.84,71.86,0.02,44092,20980
13:10:33.984,71.84,71.85,0.01,43992,21380
13:10:34.188,71.84,71.86,0.02,44092,21380
13:10:34.716,71.85,71.86,0.01,44492,21580
13:10:34.721,71.84,71.86,0.02,43592,21580
13:10:34.724,71.84,71.85,0.01,43691,22680
13:10:35.493,71.84,71.86,0.02,43791,21780
13:10:35.699,71.85,71.86,0.01,44492,21680
13:10:35.816,71.84,71.86,0.02,43892,22880
13:10:35.823,71.84,71.85,0.01,43592,24480
13:10:36.177,71.84,71.86,0.02,43792,22280
13:10:37.171,71.85,71.86,0.01,44492,22280
13:10:38.829,71.84,71.86,0.02,42878,23880
13:10:38.831,71.84,71.85,0.01,42877,24980
13:10:41.401,71.84,71.86,0.02,43064,23080
13:10:47.448,71.84,71.85,0.01,43564,23280
13:11:01.502,71.84,71.86,0.02,44264,23480
13:11:01.544,71.85,71.86,0.01,45078,22880
13:11:01.552,71.85,71.87,0.02,45578,22480
13:11:01.563,71.86,71.87,0.01,45764,22580
13:11:03.531,71.85,71.87,0.02,42563,23679
13:11:03.535,71.85,71.86,0.01,42963,24479
13:11:05.019,71.84,71.86,0.02,41963,24180
13:11:05.021,71.84,71.85,0.01,42463,24680
13:11:10.622,71.84,71.86,0.02,43564,23680
13:11:10.623,71.85,71.86,0.01,44478,23880
13:11:12.833,71.85,71.87,0.02,44178,22780
13:11:12.837,71.86,71.87,0.01,45978,22880
13:11:13.001,71.85,71.87,0.02,44492,23380
13:11:13.398,71.85,71.86,0.01,43992,24580
13:11:16.213,71.84,71.86,0.02,42892,24680
13:11:44.810,71.84,71.85,0.01,42892,25190
13:11:44.814,71.83,71.85,0.02,42392,25689
13:11:44.843,71.83,71.84,0.01,42392,25990
13:11:44.868,71.82,71.84,0.02,42491,26490
13:11:50.394,71.82,71.83,0.01,43592,25090
13:12:10.228,71.81,71.83,0.02,41792,25380
13:12:10.228,71.82,71.83,0.01,41992,25380
13:12:10.228,71.81,71.83,0.02,42392,24980
13:12:10.229,71.81,71.82,0.01,42391,25380
13:12:11.464,71.8,71.82,0.02,41991,26080
13:12:11.470,71.8,71.81,0.01,41591,27080
13:12:46.058,71.79,71.81,0.02,40678,27380
13:12:46.058,71.79,71.8,0.01,40678,27580
13:12:46.420,71.79,71.81,0.02,40578,22880
13:12:55.390,71.8,71.81,0.01,40578,26079
13:12:59.524,71.79,71.81,0.02,38968,26180
13:13:00.062,71.79,71.8,0.01,38668,26780
13:13:01.667,71.78,71.8,0.02,35868,26780
13:13:05.071,71.78,71.79,0.01,38692,27280
13:13:23.943,71.78,71.8,0.02,39652,27380
13:13:23.944,71.79,71.8,0.01,40062,27380
13:13:31.244,71.78,71.8,0.02,40078,26980
13:13:31.248,71.78,71.79,0.01,39592,28480
13:13:42.882,71.77,71.79,0.02,38792,29580
13:13:42.887,71.77,71.78,0.01,36692,30480
13:13:52.649,71.76,71.78,0.02,38992,29980
13:13:52.651,71.76,71.77,0.01,38192,30680
13:13:52.743,71.75,71.77,0.02,37692,30580
13:13:52.781,71.75,71.76,0.01,37692,31780
13:14:05.252,71.74,71.76,0.02,35292,31080
13:14:05.252,71.74,71.75,0.01,35292,31180
13:14:13.800,71.74,71.76,0.02,38192,30480
13:14:14.076,71.75,71.76,0.01,38692,30680
13:14:15.020,71.74,71.76,0.02,37692,31080
13:14:17.706,71.75,71.76,0.01,37791,30980
13:14:22.300,71.75,71.77,0.02,38092,30380
13:14:22.304,71.76,71.77,0.01,39492,29480
13:14:22.326,71.76,71.78,0.02,37292,28780
13:14:22.327,71.77,71.78,0.01,38392,28780
13:14:34.885,71.77,71.79,0.02,38192,28680
13:14:34.888,71.78,71.79,0.01,40011,28380
13:14:35.481,71.78,71.8,0.02,39492,28580
13:14:35.484,71.79,71.8,0.01,40592,28780
13:14:35.499,71.79,71.81,0.02,40392,25480
13:14:35.521,71.8,71.81,0.01,40492,25180
13:14:58.896,71.79,71.81,0.02,39061,28080
13:14:58.898,71.79,71.8,0.01,39161,29155
13:15:08.089,71.79,71.81,0.02,40892,28280
13:15:08.270,71.79,71.8,0.01,40392,28380
13:15:09.206,71.79,71.81,0.02,40092,28080
13:15:09.207,71.79,71.8,0.01,40292,27980
13:15:09.207,71.79,71.81,0.02,40692,27880
13:15:09.207,71.79,71.8,0.01,40692,27880
13:15:09.214,71.79,71.81,0.02,40792,27780
13:15:09.886,71.79,71.8,0.01,40792,27980
13:15:10.194,71.79,71.81,0.02,40792,27780
13:15:10.277,71.8,71.81,0.01,41992,26880
13:15:14.720,71.79,71.81,0.02,40792,27572
13:15:19.875,71.8,71.81,0.01,41892,28172
13:15:21.407,71.8,71.82,0.02,41792,27180
13:15:21.411,71.81,71.82,0.01,43792,27080
13:15:21.434,71.81,71.83,0.02,42492,26480
13:15:21.440,71.81,71.82,0.01,42292,26680
13:15:21.446,71.81,71.83,0.02,42192,26580
13:15:21.510,71.82,71.83,0.01,39817,22580
13:15:21.660,71.81,71.83,0.02,39092,22680
13:15:22.333,71.82,71.83,0.01,41917,25380
13:15:22.534,71.81,71.83,0.02,41392,25972
13:15:23.367,71.81,71.82,0.01,40292,26064
13:15:24.737,71.8,71.82,0.02,39192,27964
13:15:24.811,71.8,71.81,0.01,39392,29264
13:15:31.091,71.8,71.82,0.02,39992,28772
13:15:31.093,71.81,71.82,0.01,40992,28680
13:15:38.472,71.8,71.82,0.02,40192,28180
13:15:38.472,71.8,71.81,0.01,39992,28780
13:15:38.492,71.79,71.81,0.02,37592,29380
13:15:38.500,71.79,71.8,0.01,36992,29671
13:16:05.173,71.78,71.8,0.02,40192,29772
13:16:08.075,71.79,71.8,0.01,40392,29464
13:16:08.989,71.79,71.81,0.02,41392,28764
13:16:08.993,71.8,71.81,0.01,41792,28564
13:16:10.670,71.79,71.81,0.02,40392,29564
13:16:13.144,71.8,71.81,0.01,40592,29464
13:16:26.584,71.8,71.82,0.02,41292,28172
13:16:26.586,71.81,71.82,0.01,41792,28272
13:16:26.618,71.81,71.83,0.02,38892,26980
13:16:26.618,71.81,71.82,0.01,38892,27180
13:16:26.621,71.81,71.83,0.02,38992,27080
13:16:26.637,71.82,71.83,0.01,40492,24380
13:16:26.655,71.82,71.84,0.02,39992,23180
13:16:26.795,71.82,71.83,0.01,39692,22880
13:16:28.003,71.81,71.83,0.02,41592,26180
13:16:28.457,71.81,71.82,0.01,41091,26480
13:16:29.344,71.81,71.83,0.02,39992,25780
13:16:43.188,71.82,71.83,0.01,42392,26194
13:16:44.307,71.82,71.84,0.02,42592,25680
13:16:49.095,71.82,71.83,0.01,42692,25994
13:17:12.311,71.82,71.84,0.02,43392,26194
13:17:20.275,71.82,71.83,0.01,43392,26194
13:17:21.406,71.81,71.83,0.02,41992,26595
13:17:24.300,71.81,71.82,0.01,41392,27795
13:17:24.527,71.8,71.82,0.02,41192,27795
13:17:24.528,71.8,71.81,0.01,41192,28095
13:17:40.945,71.8,71.82,0.02,42592,27494
13:17:41.602,71.81,71.82,0.01,42892,27295
13:17:46.926,71.81,71.83,0.02,42692,27192
13:17:46.933,71.82,71.83,0.01,42792,27191
13:17:52.113,71.82,71.84,0.02,42192,26992
13:17:52.164,71.83,71.84,0.01,43217,26892
13:17:57.697,71.82,71.84,0.02,41992,26292
13:18:02.259,71.83,71.84,0.01,42192,25792
13:18:21.415,71.83,71.85,0.02,41517,22391
13:18:28.079,71.83,71.84,0.01,41217,25680
13:18:28.562,71.82,71.84,0.02,40292,25880
13:18:28.625,71.82,71.83,0.01,40891,26891
13:18:28.835,71.82,71.84,0.02,41392,22491
13:18:28.891,71.83,71.84,0.01,42292,22591
13:18:32.098,71.82,71.84,0.02,41292,26091
13:18:32.120,71.82,71.83,0.01,41292,26891
13:18:34.705,71.82,71.84,0.02,41692,25791
13:18:34.705,71.82,71.83,0.01,41192,25891
13:18:34.707,71.82,71.84,0.02,41892,25691
13:18:34.708,71.83,71.84,0.01,42092,25691
13:18:58.314,71.82,71.84,0.02,40792,26676
13:18:58.323,71.82,71.83,0.01,40592,27776
13:19:35.194,71.81,71.83,0.02,39092,28031
13:19:35.199,71.81,71.82,0.01,38692,28731
13:19:35.205,71.8,71.82,0.02,38392,28831
13:19:35.451,71.8,71.81,0.01,36892,24931
13:19:35.477,71.8,71.82,0.02,36692,24631
13:19:35.477,71.81,71.82,0.01,36692,24631
13:19:39.117,71.8,71.82,0.02,38892,27934
13:19:39.453,71.8,71.81,0.01,38592,28734
13:19:39.463,71.79,71.81,0.02,38392,28534
13:19:40.890,71.8,71.81,0.01,37992,27934
13:19:41.913,71.79,71.81,0.02,38192,28134
13:19:41.919,71.79,71.8,0.01,37892,29434
13:19:55.349,71.78,71.8,0.02,38192,29238
13:19:55.428,71.78,71.79,0.01,37892,30238
13:19:59.461,71.77,71.79,0.02,37192,30038
13:20:00.167,71.77,71.78,0.01,34292,30538
13:20:13.047,71.76,71.78,0.02,36492,30538
13:20:18.388,71.76,71.77,0.01,37292,31238
13:20:18.396,71.76,71.78,0.02,37592,31038
13:20:18.419,71.77,71.78,0.01,37792,30938
13:20:21.110,71.77,71.79,0.02,37692,29578
13:20:21.115,71.78,71.79,0.01,39172,29277
13:20:31.463,71.78,71.8,0.02,39092,28578
13:20:31.467,71.79,71.8,0.01,39992,29078
13:20:31.475,71.79,71.81,0.02,40072,28378
13:20:31.825,71.79,71.8,0.01,38672,24277
13:20:32.512,71.79,71.81,0.02,40972,27777
13:20:36.022,71.79,71.8,0.01,40872,28077
13:20:48.653,71.78,71.8,0.02,39392,28977
13:20:48.696,71.78,71.79,0.01,38391,30977
13:20:51.605,71.77,71.79,0.02,37592,30053
13:20:51.606,71.78,71.79,0.01,37692,30053
13:20:51.609,71.77,71.79,0.02,34892,30353
13:20:51.610,71.77,71.78,0.01,34692,31453
13:20:53.426,71.76,71.78,0.02,37292,30953
13:20:53.429,71.76,71.77,0.01,37591,31753
13:20:53.451,71.75,71.77,0.02,36492,31653
13:20:53.465,71.75,71.76,0.01,36692,32853
13:20:53.476,71.75,71.77,0.02,36592,31453
13:20:53.477,71.76,71.77,0.01,36692,30953
13:20:53.510,71.75,71.77,0.02,36892,31253
13:20:53.555,71.76,71.77,0.01,36992,29353
13:21:06.949,71.75,71.77,0.02,36391,32617
13:21:06.960,71.75,71.76,0.01,35892,33317
13:21:06.982,71.75,71.77,0.02,33292,32617
13:21:06.982,71.76,71.77,0.01,33492,32717
13:21:07.568,71.76,71.78,0.02,37092,31329
13:21:07.571,71.77,71.78,0.01,37892,30529
13:21:12.152,71.76,71.78,0.02,36792,30829
13:21:13.344,71.77,71.78,0.01,37192,30880
13:21:14.758,71.77,71.79,0.02,37292,30480
13:21:14.809,71.78,71.79,0.01,38992,27080
13:21:48.029,71.77,71.79,0.02,37092,30562
13:21:48.032,71.77,71.78,0.01,37892,31962
13:21:51.129,71.76,71.78,0.02,37292,31562
13:21:51.134,71.76,71.77,0.01,37192,31962
13:21:52.049,71.76,71.78,0.02,37692,30962
13:21:53.967,71.76,71.77,0.01,37492,30980
13:21:56.013,71.75,71.77,0.02,36292,31446
13:21:56.020,71.75,71.76,0.01,35892,32746
13:21:56.056,71.74,71.76,0.02,35692,32646
13:21:56.387,71.75,71.76,0.01,34592,31946
13:21:59.539,71.74,71.76,0.02,35092,31446
13:22:06.424,71.75,71.76,0.01,36092,32146
13:22:11.376,71.75,71.77,0.02,36092,31105
13:22:11.382,71.76,71.77,0.01,36958,31005
13:22:20.656,71.76,71.78,0.02,37492,29880
13:22:20.666,71.77,71.78,0.01,37658,29780
13:22:36.748,71.77,71.79,0.02,39592,29680
13:22:36.753,71.78,71.79,0.01,40558,29479
13:22:37.035,71.78,71.8,0.02,41158,26242
13:22:37.252,71.79,71.8,0.01,41124,26442
13:22:37.954,71.78,71.8,0.02,40792,29441
13:22:37.954,71.78,71.79,0.01,40892,29641
13:22:40.043,71.77,71.79,0.02,39092,29979
13:22:40.046,71.77,71.78,0.01,38992,30779
13:22:59.604,71.76,71.78,0.02,37191,30780
13:22:59.606,71.76,71.77,0.01,37391,31480
13:22:59.644,71.75,71.77,0.02,36692,27780
13:22:59.655,71.75,71.76,0.01,36492,28180
13:22:59.764,71.74,71.76,0.02,32992,27780
13:23:04.664,71.75,71.76,0.01,36192,31380
13:23:32.625,71.74,71.76,0.02,36492,32359
13:23:34.520,71.75,71.76,0.01,36592,32380
13:23:42.732,71.74,71.76,0.02,35992,33180
13:23:56.208,71.74,71.75,0.01,36291,33351
13:24:05.105,71.73,71.75,0.02,35292,34617
13:24:05.110,71.73,71.74,0.01,36091,35051
13:24:07.425,71.72,71.74,0.02,34492,34721
13:24:07.442,71.72,71.73,0.01,34692,35455
13:24:10.125,71.72,71.74,0.02,35292,34087
13:24:10.566,71.73,71.74,0.01,35992,34187
13:24:11.093,71.72,71.74,0.02,35192,34487
13:24:11.401,71.73,71.74,0.01,35292,34487
13:24:11.824,71.72,71.74,0.02,35192,34587
13:24:13.312,71.73,71.74,0.01,35292,34687
13:24:13.591,71.72,71.74,0.02,35192,34687
13:24:22.691,71.73,71.74,0.01,35492,34587
13:24:22.777,71.73,71.75,0.02,37292,33480
13:24:22.781,71.74,71.75,0.01,38192,33380
13:24:32.874,71.73,71.75,0.02,37292,33880
13:24:34.260,71.74,71.75,0.01,37292,33980
13:24:46.080,71.74,71.76,0.02,38592,32780
13:24:46.082,71.75,71.76,0.01,39192,33180
13:24:47.097,71.74,71.76,0.02,38692,32880
13:24:49.296,71.74,71.75,0.01,38592,33780
13:24:51.932,71.73,71.75,0.02,37292,33636
13:25:04.437,71.74,71.75,0.01,38792,33436
13:25:04.695,71.74,71.76,0.02,39392,32680
13:25:04.695,71.74,71.75,0.01,39392,32780
13:25:04.695,71.74,71.76,0.02,39492,32580
13:25:04.698,71.75,71.76,0.01,40192,32580
13:25:05.095,71.75,71.77,0.02,41492,31780
13:25:05.223,71.76,71.77,0.01,42292,31380
13:25:27.962,71.76,71.78,0.02,41292,30480
13:25:27.968,71.77,71.78,0.01,42192,30549
13:25:29.220,71.76,71.78,0.02,40392,30180
13:25:30.986,71.76,71.77,0.01,40792,30580
13:25:34.118,71.75,71.77,0.02,39792,31080
13:25:34.125,71.75,71.76,0.01,39992,31380
13:25:55.556,71.75,71.77,0.02,40792,31480
13:25:55.558,71.76,71.77,0.01,41692,31479
13:26:08.750,71.76,71.78,0.02,42292,29780
13:26:08.752,71.77,71.78,0.01,43192,29580
13:26:47.025,71.76,71.78,0.02,41492,29180
13:26:49.012,71.76,71.77,0.01,42193,29714
13:26:54.188,71.75,71.77,0.02,41191,30514
13:27:16.001,71.76,71.77,0.01,41392,29414
13:28:01.974,71.75,71.77,0.02,41392,30380
13:28:04.898,71.76,71.77,0.01,41892,30280
13:28:13.129,71.75,71.77,0.02,41492,30480
13:28:13.960,71.75,71.76,0.01,38792,31380
13:28:14.063,71.74,71.76,0.02,37592,28280
13:28:14.946,71.75,71.76,0.01,40392,30680
13:28:15.080,71.74,71.76,0.02,40392,31080
13:28:15.105,71.74,71.75,0.01,39192,32114
13:28:24.073,71.74,71.76,0.02,39492,31980
13:28:24.076,71.75,71.76,0.01,40092,32080
13:28:27.021,71.74,71.76,0.02,38892,32680
13:28:27.918,71.74,71.75,0.01,39692,33180
13:28:29.961,71.73,71.75,0.02,38892,33498
13:28:30.300,71.74,71.75,0.01,38392,33264
13:28:41.439,71.74,71.76,0.02,40092,32097
13:28:41.442,71.75,71.76,0.01,40892,32296
13:28:42.445,71.75,71.77,0.02,41092,31280
13:28:42.449,71.76,71.77,0.01,41592,30780
